transaction_id,amount,status,settlement_date
BL8152031653,26063.34,successful,2024-02-19
BL8466010882,30719.14,successful,2024-03-09
BL1348673039,4557.47,successful,2024-03-20
BL5839868127,31924.91,successful,2024-12-16
BL6456286513,25703.5,successful,2025-12-09
BL7914061504,25872.04,failed,2024-08-06
BL9627930702,44116.04,successful,2025-08-25
BL8714482825,5131.2,successful,2025-11-29
BL2059117851,7058.0,successful,2025-04-30
BL0477231390,45121.83,failed,2024-12-24
BL9922589228,25532.35,failed,2024-04-25
BL4482600478,9062.36,successful,2024-05-08
BL1595804162,43158.45,successful,2024-08-11
BL9659824994,49296.39,successful,2024-10-04
BL4574640028,18883.22,successful,2024-08-18
BL5164644629,43412.59,failed,2025-06-11
BL5430308566,28852.32,successful,2025-06-14
BL5950634306,30253.56,successful,2024-06-04
BL9368865136,46472.52,successful,2025-04-20
BL4107190527,46353.95,successful,2025-04-06
BL3638186392,45508.52,pending,2024-03-22
BL4226514160,33434.82,successful,2025-07-14
BL6665208997,41246.84,successful,2024-01-28
BL0815273297,34180.41,successful,2025-09-03
BL4091651129,24237.51,successful,2024-10-06
BL1999941477,21348.13,successful,2025-08-19
BL9044856315,26732.99,successful,2025-07-15
BL0208144207,48227.38,successful,2025-08-06
BL4014795796,14563.39,successful,2024-10-05
BL3501712313,27900.33,successful,2025-02-17
BL7499418499,31274.65,failed,2025-07-22
BL2248917704,9145.72,failed,2025-05-17
BL9129202194,1807.69,successful,2025-02-03
BL6766017873,47314.63,successful,2024-05-13
BL8436228343,35293.48,successful,2025-04-19
BL1728137140,13488.56,successful,2024-04-18
BL9809617414,26138.27,successful,2024-01-22
BL4202672246,18121.56,pending,2025-03-04
BL0494955369,49280.62,successful,2024-03-03
BL3115759425,35953.68,successful,2025-12-14
BL9451655982,22778.83,successful,2025-08-07
BL2022358949,48342.02,successful,2025-12-27
BL6881756493,45824.55,successful,2025-06-23
BL3246571149,8076.33,pending,2024-03-18
BL3903181072,1041.36,successful,2025-02-16
BL6655370279,7304.59,successful,2025-01-09
BL0417254011,40936.87,successful,2024-12-12
BL0211004279,30964.11,failed,2024-09-20
BL3802653385,24003.45,successful,2024-07-16
BL5601897041,21252.12,successful,2025-04-26
BL7420264124,38976.85,successful,2025-02-11
BL0034725815,19728.18,successful,2024-12-29
BL9257623897,776.62,successful,2024-07-03
BL2009273120,21293.53,failed,2025-01-29
BL6960845646,41439.88,successful,2024-05-07
BL1405591178,12489.4,successful,2025-07-16
BL2272888712,13046.87,successful,2024-01-15
BL5621690097,44069.55,successful,2025-03-21
BL4553836700,48590.63,successful,2024-04-16
BL5501854122,27534.67,successful,2025-06-21
BL5382091305,12172.55,failed,2025-10-09
BL3337517226,24987.01,successful,2025-08-26
BL4650834152,4015.76,failed,2025-11-22
BL5103572143,42679.54,successful,2024-04-18
BL8562875399,28375.43,successful,2024-12-09
BL0128195782,42588.02,failed,2024-07-29
BL7104837623,17589.37,failed,2024-09-15
BL3527527019,48642.07,failed,2025-01-11
BL8706994811,23439.32,failed,2024-03-16
BL5541757898,5710.86,pending,2024-02-16
BL2965395933,47353.01,successful,2024-01-11
BL7904862612,5131.48,successful,2025-02-04
BL0336104703,28161.9,successful,2024-09-02
BL6433876026,22027.5,successful,2025-04-01
BL6805094721,24163.62,successful,2024-08-05
BL8512866642,47919.14,successful,2024-02-15
BL6263877229,1440.69,successful,2024-07-21
BL7827387800,34198.48,successful,2024-11-06
BL4518927476,396.14,successful,2024-03-18
BL7234272652,21085.78,successful,2025-07-13
BL4666402348,49998.47,successful,2024-06-04
BL5297512874,44300.32,successful,2024-06-27
BL6554712454,38830.61,successful,2024-05-12
BL5662316020,28068.64,successful,2024-02-27
BL8830317528,29799.03,successful,2025-06-25
BL0701387935,49681.81,failed,2024-12-20
BL9847361617,46979.0,failed,2025-03-15
BL2981595804,8999.73,successful,2025-11-20
BL3106781651,6329.99,successful,2025-06-24
BL5008154140,37707.42,successful,2024-10-13
BL1340821548,37396.03,successful,2025-12-15
BL7930732510,34960.15,successful,2025-10-17
BL7577480642,4495.12,successful,2024-01-08
BL7822132152,25535.17,successful,2024-05-17
BL0137686006,16832.6,successful,2024-03-15
BL4895280702,34135.95,successful,2025-07-18
BL2954260512,25898.49,successful,2025-07-11
BL6974131838,16654.05,successful,2025-10-06
BL3312593238,635.83,successful,2025-11-29
BL1830202929,2931.31,successful,2025-05-15
BL0165419011,38941.92,pending,2024-03-27
BL3657390858,29737.91,successful,2024-10-09
BL7334924728,28097.37,failed,2024-01-27
BL7999141841,25278.81,successful,2025-03-09
BL0702122636,8895.63,successful,2025-07-25
BL9461230366,29117.28,successful,2025-01-05
BL7347266193,34828.45,failed,2024-06-04
BL7963734621,21004.28,successful,2025-06-21
BL2632237486,16798.61,failed,2025-04-17
BL4685328689,37766.88,successful,2025-03-10
BL5878490875,2259.87,successful,2024-11-20
BL1628573938,11486.15,successful,2025-03-19
BL2762449759,20878.06,pending,2024-02-18
BL5500181078,14724.92,successful,2024-05-09
BL1150350555,31310.83,failed,2024-11-12
BL2824662241,3202.43,successful,2024-12-04
BL5888347083,45240.67,successful,2025-06-14
BL9834240771,32527.3,successful,2024-05-08
BL3136135655,33769.87,successful,2025-11-16
BL9424117251,27732.14,failed,2024-09-12
BL7183034093,3916.07,successful,2024-09-22
BL5553829626,10598.55,successful,2024-07-13
BL2948012997,35083.3,successful,2024-05-10
BL3992052542,28169.78,successful,2025-11-27
BL7824065187,26937.59,successful,2025-01-22
BL3572953604,3087.31,successful,2025-12-04
BL6279904043,18695.27,successful,2025-07-29
BL4124209289,10064.56,successful,2025-01-20
BL2669095443,46746.19,successful,2025-05-05
BL5742115702,6440.85,successful,2025-09-07
BL0777952669,2356.73,successful,2025-07-10
BL6378107020,8169.25,failed,2024-06-11
BL8326496083,7719.19,failed,2024-02-20
BL8574396816,21633.06,successful,2024-01-28
BL7242066663,30366.66,successful,2025-07-23
BL0935028002,44385.52,failed,2025-06-30
BL3564901002,28619.59,successful,2025-12-21
BL3832573286,36517.98,successful,2025-10-25
BL1857507161,40717.98,successful,2024-07-11
BL1804876134,4584.06,successful,2024-02-09
BL9594894965,35557.57,successful,2024-07-22
BL9451629061,48702.79,successful,2025-04-15
BL6607104917,8224.02,successful,2025-10-28
BL1130719419,39692.36,successful,2025-12-29
BL0575328080,46898.42,successful,2025-05-09
BL6355029924,32053.3,successful,2025-11-01
BL5935056281,2466.48,successful,2024-03-18
BL7003305589,16114.43,successful,2025-12-01
BL2968633497,19732.95,successful,2024-01-19
BL0836583190,46707.38,successful,2024-05-11
BL7674892944,34301.67,successful,2024-11-05
BL4914322790,20482.74,failed,2024-08-22
BL9209612259,10192.06,successful,2024-02-04
BL6744088114,22286.24,failed,2025-08-07
BL0261018880,3519.54,successful,2024-03-30
BL1317718053,45712.3,successful,2024-08-16
BL2765511683,19319.81,successful,2024-12-25
BL3485106565,18502.1,successful,2024-09-20
BL9619040113,27195.62,successful,2024-04-15
BL4245191726,11101.82,failed,2024-09-24
BL0610272193,25470.63,successful,2025-11-15
BL8532359076,8835.19,successful,2024-10-16
BL8173745330,33669.27,successful,2025-11-02
BL6002205857,6891.97,successful,2025-10-17
BL8066259553,14417.52,successful,2024-05-03
BL6434165660,21007.81,successful,2024-10-25
BL0258637283,27388.4,successful,2025-04-07
BL4544819516,8124.33,successful,2025-11-16
BL5144596136,39883.64,successful,2025-04-05
BL7366808801,27900.02,successful,2025-04-18
BL1471627317,21738.56,pending,2025-07-18
BL1429993240,7068.84,successful,2025-02-05
BL7093080885,14552.64,successful,2024-03-21
BL2735474615,8155.01,failed,2025-09-09
BL5825289252,46025.18,successful,2024-03-25
BL2020446306,9546.9,successful,2024-08-09
BL3304890927,33571.49,successful,2025-08-14
BL2904527129,29880.79,successful,2024-02-26
BL3998906452,7339.79,successful,2025-07-08
BL2228304881,44672.04,successful,2024-05-11
BL4780633052,40512.46,failed,2025-09-02
BL0839328593,12746.7,successful,2025-06-10
BL0066880134,18681.69,successful,2025-04-30
BL1259816472,42019.26,successful,2025-10-16
BL9831276632,1502.64,successful,2024-04-01
BL6196028992,37067.66,successful,2025-10-01
BL8030644286,1881.98,successful,2024-09-19
BL9830296436,5842.35,successful,2024-07-07
BL6188608704,16359.97,successful,2025-09-19
BL6260384392,9084.18,successful,2024-11-20
BL3770431039,18569.02,successful,2025-06-17
BL7908779647,243.45,successful,2025-12-19
BL8976977121,30389.3,successful,2025-02-16
BL7518499710,36939.94,successful,2025-10-04
BL8850293880,23266.04,successful,2025-08-15
BL9387286591,12804.35,successful,2024-09-30
BL5901252923,38001.56,successful,2025-05-06
BL7002507639,8597.95,successful,2025-02-13
BL6010850221,8872.11,successful,2025-06-18
BL9543444942,4526.59,successful,2025-02-25
BL7650285749,48601.29,successful,2025-10-10
BL7670668575,33177.87,successful,2024-10-30
BL7518184512,21338.48,successful,2025-01-29
BL5763660567,29982.84,successful,2024-12-13
BL8068191860,21843.39,successful,2025-11-30
BL5372515433,7917.8,successful,2024-12-14
BL6829488629,35795.74,successful,2025-12-12
BL7638073408,45441.49,successful,2025-06-02
BL9291838402,43214.76,failed,2025-08-24
BL1266676098,25616.74,failed,2025-04-12
BL8983280254,17253.76,successful,2025-12-21
BL5034215426,42115.18,successful,2024-08-20
BL3981535452,47880.02,successful,2025-07-01
BL4294917163,11532.38,failed,2025-04-08
BL6256142803,36951.49,successful,2024-05-30
BL5167796306,36622.06,successful,2024-09-14
BL9073930264,9367.71,successful,2024-07-02
BL5733886951,49549.6,successful,2024-09-13
BL6787966359,304.08,successful,2025-01-07
BL5521934753,18097.81,successful,2024-02-09
BL9456407801,4679.73,successful,2024-08-05
BL6665259092,146.67,successful,2024-11-16
BL9881960350,18452.95,successful,2024-10-24
BL9530420023,15489.19,successful,2025-03-27
BL8548992920,40120.96,failed,2024-05-22
BL2373296932,26580.72,successful,2024-03-17
BL1639727017,9421.33,successful,2025-10-17
BL4969920427,26581.79,successful,2024-07-13
BL1880993570,10777.43,successful,2025-01-16
BL6292885621,15227.47,successful,2024-07-26
BL6132197778,12429.01,successful,2024-03-25
BL7354889022,30025.81,successful,2025-05-18
BL0399605772,19762.13,successful,2024-03-29
BL0160424835,49955.6,successful,2024-07-26
BL5440855829,12728.46,successful,2025-09-14
BL7532739586,7578.07,successful,2024-11-03
BL1420533880,40033.72,successful,2024-02-14
BL2782815000,17085.12,successful,2024-12-19
BL0794748403,32043.42,failed,2024-08-20
BL1475958989,19588.88,successful,2025-10-22
BL5651131307,24984.0,successful,2025-04-03
BL5830783920,2667.74,successful,2024-01-11
BL8210375411,34434.26,successful,2025-01-10
BL6263951716,41227.74,successful,2025-10-26
BL8413934046,45452.4,successful,2024-07-29
BL4660849814,49158.87,successful,2025-09-05
BL4031684933,13402.04,successful,2025-10-22
BL4460071997,29580.64,successful,2025-03-21
BL5832736089,12814.54,successful,2024-05-02
BL3324741050,34326.34,successful,2024-02-25
BL4437163929,32317.44,successful,2025-09-15
BL7388014153,379.52,successful,2024-02-20
BL3061632722,469.33,failed,2024-07-07
BL8600096448,26373.03,successful,2025-12-27
BL8825464075,40864.05,successful,2024-12-04
BL5290419734,409.62,successful,2025-04-11
BL8309391606,49183.5,successful,2024-12-31
BL6643912024,34739.11,successful,2024-09-30
BL2637652116,42594.94,successful,2025-06-08
BL9443368797,27790.7,successful,2025-04-04
BL5218254993,14298.5,successful,2024-06-28
BL6291973320,41773.63,pending,2024-03-04
BL2828166367,41665.96,successful,2024-03-31
BL2502995220,10628.48,successful,2025-05-21
BL4522567393,36285.71,successful,2024-01-28
BL9523844841,42742.78,successful,2024-10-02
BL1775345008,14315.85,successful,2024-04-21
BL0600717407,11999.63,successful,2025-06-04
BL6634390094,23293.43,successful,2024-02-20
BL1042165845,21645.07,successful,2024-06-07
BL3113820828,35802.74,failed,2025-03-17
BL7438725917,21027.31,successful,2024-12-25
BL2005861286,24032.62,successful,2024-06-04
BL5405618332,29897.2,successful,2025-10-21
BL9862738731,3896.35,successful,2025-05-21
BL1943629818,13058.35,successful,2024-11-22
BL8738579125,4848.44,successful,2025-12-30
BL2843979263,2380.49,successful,2024-11-10
BL6264512411,40927.65,successful,2025-03-26
BL8015398259,14135.48,successful,2024-11-04
BL7512209601,33452.93,successful,2025-11-30
BL8396811505,13188.42,successful,2024-01-04
BL3335537602,32610.88,successful,2025-03-27
BL1646673473,42895.46,failed,2025-03-03
BL5577428668,40244.26,successful,2024-03-11
BL7755737214,24599.0,successful,2025-10-13
BL1330998286,42073.32,successful,2024-02-07
BL4541581107,29477.08,successful,2025-08-25
BL3311319479,5987.5,successful,2024-03-06
BL3119431022,5684.53,successful,2025-02-02
BL7655919977,45371.73,successful,2025-06-13
BL0200006375,3785.49,failed,2025-06-24
BL5910832609,32603.56,failed,2024-03-06
BL6483151551,20331.08,pending,2024-04-02
BL6892161358,41457.64,successful,2025-01-06
BL0278489917,29570.95,successful,2025-04-06
BL7367891337,41059.86,successful,2024-05-21
BL1241085393,25416.11,successful,2024-05-25
BL0572484620,44959.79,successful,2024-07-24
BL7979069068,43890.19,pending,2024-12-22
BL3964634099,47887.02,successful,2024-02-20
BL8024390241,36313.83,successful,2025-06-27
BL5898606517,21896.25,successful,2025-01-04
BL3550493782,42579.93,successful,2025-08-08
BL1077330852,9355.92,successful,2025-08-19
BL1407957670,25323.89,successful,2024-11-01
BL4805365967,2275.88,successful,2024-01-03
BL7584457571,20267.63,successful,2025-05-13
BL3954851324,38813.37,failed,2025-02-22
BL2933688485,34318.26,successful,2025-07-23
BL6910809717,22038.37,successful,2025-05-30
BL4180749905,37673.36,pending,2024-01-19
BL5778493526,34477.04,successful,2024-08-06
BL8539356353,23579.14,successful,2025-07-07
BL6115356595,21769.22,successful,2024-10-22
BL2084159063,10021.04,successful,2025-07-25
BL7841146234,30740.68,failed,2025-11-20
BL9475935856,49329.98,pending,2024-02-27
BL8230361222,42169.65,failed,2024-12-21
BL6905326051,9207.14,successful,2025-05-17
BL5061079819,4927.62,successful,2024-05-11
BL4280159295,26675.74,failed,2024-02-13
BL0897420030,4553.65,successful,2025-08-15
BL8044639103,30723.52,successful,2025-02-05
BL8306873482,17761.66,successful,2025-06-26
BL4361479797,45625.02,successful,2024-02-16
BL7538623541,20341.88,successful,2024-04-02
BL9071237635,18943.96,successful,2024-02-23
BL6504001047,415.87,successful,2025-09-16
BL6082331378,40728.95,successful,2024-04-28
BL5062261637,12497.15,successful,2025-09-06
BL3335479005,24670.35,successful,2024-11-10
BL9532621003,20355.07,successful,2024-09-14
BL6389088206,16418.55,successful,2024-12-15
BL0536635040,12355.04,failed,2025-07-07
BL8115565449,20352.97,successful,2025-01-26
BL9298428358,33594.03,successful,2025-12-19
BL8250947132,23194.83,successful,2025-03-17
BL3069137925,2184.77,successful,2025-07-06
BL5446310787,23108.49,successful,2024-06-13
BL0833170519,17460.53,successful,2025-11-12
BL4672442988,11607.14,successful,2024-09-07
BL9289837607,25110.55,successful,2025-08-22
BL5721526399,24602.41,successful,2024-11-21
BL2324212227,9031.04,successful,2025-10-26
BL8833016844,23158.69,successful,2024-05-15
BL2047165628,23935.39,failed,2025-11-19
BL8528537978,25231.42,successful,2024-10-07
BL9412494014,20480.89,successful,2025-11-18
BL3264253333,12798.58,successful,2025-09-01
BL8294567771,40490.93,successful,2024-08-20
BL4219857488,40129.15,failed,2025-04-05
BL4520326560,19224.35,successful,2025-12-25
BL9038120674,26850.29,successful,2025-04-25
BL8856833691,17605.89,successful,2025-01-02
BL8682064793,9478.83,failed,2025-01-12
BL6207799281,43808.83,successful,2025-06-29
BL6741253061,9495.63,successful,2024-07-29
BL4775891513,786.45,successful,2025-10-05
BL6489296564,44723.91,successful,2025-08-28
BL7049887146,47368.3,successful,2024-11-26
BL3971950817,19425.41,failed,2025-11-29
BL3259188152,33870.26,pending,2024-06-26
BL8590418906,23592.95,failed,2025-12-08
BL5515424014,45917.18,successful,2025-12-17
BL7337957214,48517.17,successful,2025-11-07
BL5826490661,46871.16,successful,2024-02-03
BL5147819563,44575.63,pending,2024-10-07
BL2007229586,49250.13,successful,2024-02-10
BL3917216142,33863.22,successful,2024-04-04
BL1183793656,4722.35,successful,2024-02-09
BL8160420125,7543.0,successful,2025-06-11
BL6745073831,17639.06,successful,2024-01-30
BL3423947564,9511.65,failed,2024-03-24
BL8781299318,3496.05,successful,2025-10-06
BL5629074733,20693.59,successful,2025-03-03
BL7694805063,6177.73,successful,2025-12-09
BL4656978344,683.33,successful,2024-08-18
BL0007188196,18661.36,successful,2024-11-10
BL1213957885,7012.88,successful,2024-11-15
BL5661890413,40521.21,successful,2024-05-13
BL4375304300,4770.2,successful,2025-03-17
BL5444979517,15114.49,successful,2024-02-27
BL1675500566,23306.83,failed,2024-02-29
BL5686125015,15528.4,successful,2024-10-02
BL0633839365,2129.52,successful,2024-05-24
BL4014676560,4483.39,successful,2025-04-03
BL4809108925,45285.86,successful,2024-02-24
BL6316705620,23976.54,successful,2025-06-02
BL4111948062,32319.29,successful,2024-06-26
BL6732160493,6594.22,successful,2025-03-12
BL5984023213,41235.56,successful,2024-02-04
BL4732245140,8548.22,failed,2024-08-29
BL0417379996,41904.78,successful,2024-10-05
BL0680548332,34608.37,successful,2024-02-24
BL9247097369,13893.03,successful,2024-09-21
BL2984466620,9160.65,successful,2025-01-20
BL8205530456,46089.01,failed,2024-01-02
BL7416395104,33971.79,successful,2025-07-17
BL7473372026,19356.68,successful,2024-05-12
BL5470395255,26129.27,successful,2025-02-09
BL1481330411,24743.51,successful,2024-06-25
BL6718976711,23388.52,failed,2024-09-14
BL6980781606,21243.99,failed,2024-05-29
BL7174915571,17885.64,successful,2024-05-20
BL4192954472,49021.69,failed,2024-01-01
BL9400295942,30429.16,successful,2024-05-20
BL5584062339,23203.17,successful,2025-08-06
BL8839142294,23656.14,successful,2025-12-04
BL7791579626,25170.05,failed,2025-07-27
BL2418922843,40577.74,successful,2025-07-25
BL7294957200,33205.39,successful,2025-09-21
BL5870474464,47479.06,successful,2024-01-20
BL6316891486,43948.54,failed,2024-08-26
BL7664871279,10592.0,successful,2025-12-18
BL5690275370,19961.16,failed,2025-06-02
BL4049322604,49797.46,successful,2025-01-31
BL6613268084,21918.97,successful,2025-08-27
BL3782037295,44778.69,successful,2024-12-15
BL0196848182,19285.35,successful,2025-05-05
BL6538772917,26364.4,successful,2024-09-11
BL9715444918,31029.2,successful,2025-11-17
BL2099056847,28431.51,successful,2024-07-09
BL4245427425,27635.15,successful,2025-07-15
BL5408746593,36576.52,successful,2025-10-22
BL4506277251,8976.11,failed,2024-10-12
BL7824095580,10003.4,successful,2025-07-04
BL4107353501,34791.67,successful,2025-12-06
BL9964581063,5155.22,failed,2024-11-06
BL4100552736,27546.17,successful,2024-10-14
BL3562145354,18144.73,successful,2025-06-01
BL7484922358,49519.22,successful,2024-06-03
BL3735233471,8832.75,successful,2024-10-03
BL2418866259,24934.87,successful,2024-06-03
BL9865865415,11580.32,successful,2024-02-25
BL4936224726,24059.9,failed,2024-04-21
BL7401076352,26739.21,successful,2025-03-17
BL8691349070,12611.87,successful,2024-06-05
BL8597193029,42902.86,successful,2025-12-12
BL1424011859,42302.45,successful,2024-12-31
BL5074451732,30910.94,successful,2025-01-18
BL9118073261,36645.33,successful,2024-08-13
BL9918546652,38218.31,successful,2024-11-09
BL3656576978,9962.98,successful,2024-03-11
BL6346924557,33120.76,successful,2024-02-16
BL6024395092,19340.88,successful,2024-04-03
BL6096920609,9353.45,successful,2024-03-31
BL5093325706,9226.85,successful,2025-02-01
BL8594577112,14134.16,successful,2025-09-20
BL0544199568,3246.15,successful,2024-09-08
BL3781467892,8307.32,successful,2025-04-18
BL5125322126,16471.66,failed,2024-12-27
BL3896180135,8640.85,failed,2025-07-18
BL8614891708,20891.38,successful,2024-06-13
BL1118775592,48871.4,successful,2025-10-21
BL9657229565,24201.04,failed,2024-09-15
BL5504308995,32219.63,successful,2024-09-06
BL2246184854,30607.09,successful,2024-11-29
BL9567030241,35733.92,successful,2024-04-13
BL8357015986,887.2,successful,2024-07-17
BL5341360024,40031.34,successful,2024-08-23
BL3628621298,40142.05,successful,2024-10-20
BL2982579574,34337.41,failed,2024-02-15
BL3430374183,16613.55,successful,2025-09-25
BL9897333264,35143.97,successful,2024-10-17
BL6020060374,33336.0,pending,2025-09-18
BL0987818179,8627.06,successful,2024-02-14
BL6985516806,5932.6,successful,2025-09-07
BL3494913224,8210.76,successful,2025-09-19
BL9946359148,32879.22,successful,2025-07-20
BL7042184819,37767.77,successful,2025-09-10
BL6226212795,2185.17,successful,2025-10-17
BL3603277654,18612.33,successful,2025-01-17
BL6026142062,3083.54,successful,2024-09-14
BL6897997726,43937.1,successful,2025-04-22
BL7043508909,3787.32,successful,2024-02-15
BL5749574979,47263.85,successful,2024-06-15
BL4889399846,11113.91,successful,2025-06-11
BL2187555347,39677.31,successful,2024-02-09
BL0187213857,27104.96,successful,2025-04-15
BL8607360357,11752.58,failed,2025-02-01
BL8562988407,9543.69,successful,2024-05-05
BL2765027661,43914.61,successful,2024-03-20
BL1446522240,11268.31,successful,2025-10-13
BL7688245898,15672.37,successful,2024-09-25
BL3504790648,31945.59,successful,2025-10-02
BL8300230629,5913.6,successful,2025-02-09
BL4628915727,170.44,successful,2024-04-01
BL3661206021,4369.26,failed,2025-04-04
BL2039369910,48734.87,failed,2025-08-25
BL4080582223,8546.28,successful,2025-08-28
BL3032991287,21969.85,failed,2024-08-18
BL6233493018,4161.09,failed,2024-01-16
BL8227661483,7944.13,successful,2025-02-02
BL4773433209,45289.42,successful,2024-01-01
BL7970720435,11502.13,successful,2024-09-25
BL6612326464,25456.46,successful,2025-02-27
BL0435546110,36822.45,successful,2025-11-14
BL5815593540,36544.77,successful,2025-09-12
BL0457415977,26914.16,failed,2025-01-16
BL8543768602,10753.78,successful,2024-09-25
BL8601720819,20654.04,successful,2024-11-11
BL8064134502,3788.88,successful,2025-06-23
BL3374622522,9896.05,successful,2025-05-24
BL4591350950,886.12,successful,2024-03-26
BL8234974617,31505.18,successful,2024-08-28
BL0215614406,45087.3,successful,2025-10-31
BL1191192611,2910.93,successful,2024-06-26
BL8505174094,32626.36,successful,2024-06-21
BL4262659729,37930.36,successful,2025-11-11
BL2773080474,18753.62,successful,2025-01-27
BL6448203250,22803.73,failed,2024-05-11
BL4504227980,32095.69,successful,2025-08-24
BL0594668084,28057.29,successful,2025-12-01
BL1662481616,9109.64,successful,2025-01-20
BL1806209470,41586.38,successful,2024-07-02
BL6224496014,30512.48,successful,2025-03-03
BL2654495486,25991.42,successful,2025-06-20
BL9397122660,9317.03,failed,2024-12-25
BL7353609518,36757.23,successful,2024-10-14
BL9144664401,3269.57,successful,2024-09-25
BL1729671500,18965.74,successful,2025-11-18
BL5011072094,14042.68,failed,2024-05-15
BL2756370318,45638.49,successful,2024-12-15
BL4587068390,17046.31,successful,2025-07-28
BL0437331704,4086.51,successful,2024-02-17
BL4334287757,11941.32,successful,2024-01-26
BL2415947058,19747.15,successful,2024-12-06
BL6334641253,13683.69,successful,2024-03-22
BL4227838624,48952.77,successful,2025-06-29
BL6397821752,33325.76,successful,2024-11-27
BL2445994575,3677.98,failed,2025-01-03
BL0306004769,1181.59,successful,2025-09-29
BL9986709077,30751.16,successful,2025-06-24
BL9701073731,30779.89,failed,2024-04-29
BL1950049635,17222.35,successful,2025-06-20
BL5794834298,10326.72,failed,2025-05-04
BL2793313626,24662.16,successful,2024-10-15
BL9400760481,31157.61,successful,2024-06-30
BL4552353711,34911.99,failed,2024-11-05
BL1247736477,1607.1,successful,2025-09-25
BL5423392123,12452.7,successful,2024-03-27
BL2485564863,43200.84,successful,2024-12-25
BL2343032909,11071.53,successful,2024-09-06
BL6543421352,44631.31,failed,2024-05-26
BL8803130397,19297.41,successful,2025-10-03
BL9464579942,9184.64,successful,2025-12-04
BL9472996135,19185.05,successful,2025-01-20
BL6152569334,5052.11,successful,2025-01-23
BL9601747266,12838.39,successful,2025-09-03
BL4990373819,31382.19,successful,2025-07-16
BL9292955538,7797.0,successful,2024-06-05
BL2436801522,7388.37,successful,2024-10-10
BL4939743419,20070.49,successful,2025-04-06
BL6752700535,49815.49,failed,2025-03-22
BL5249348285,44130.64,successful,2025-03-10
BL2671861533,26477.51,successful,2025-07-29
BL7084443146,8859.63,successful,2025-03-07
BL6317645176,3011.59,successful,2024-01-30
BL3253587373,31173.76,failed,2024-08-22
BL6744037778,12942.25,successful,2024-08-01
BL3071784757,13621.5,successful,2024-11-24
BL1401354620,24769.14,successful,2024-09-07
BL6224612547,22861.53,failed,2025-09-28
BL4618092168,9637.12,successful,2025-09-20
BL2398025011,46537.06,successful,2025-10-29
BL6511703275,47032.73,successful,2025-02-25
BL5321316603,15627.36,successful,2025-01-31
BL1226505350,34356.08,successful,2024-01-02
BL8774828465,26525.58,successful,2025-09-20
BL2984138599,19523.84,pending,2024-12-15
BL1723942810,48094.94,successful,2024-02-20
BL8431203733,10820.31,successful,2024-10-01
BL2967343752,12953.4,successful,2025-08-19
BL2549000297,40178.39,successful,2024-07-20
BL2220462520,6610.87,successful,2024-06-16
BL0343547949,18310.9,successful,2025-02-22
BL8502673175,1831.14,failed,2025-05-10
BL9824165987,21694.59,successful,2024-10-17
BL6231823211,14539.24,successful,2024-09-10
BL5170317595,12668.12,failed,2025-02-12
BL6378706415,20671.12,successful,2025-07-20
BL1158791581,4630.69,successful,2025-02-10
BL4628087115,36469.25,successful,2025-08-16
BL1981175272,39353.7,successful,2024-03-02
BL5085155455,42288.75,successful,2025-02-06
BL6968460894,28092.85,successful,2024-08-20
BL3367528604,24462.23,successful,2025-01-10
BL2228401708,33101.74,failed,2025-09-15
BL1449600957,47037.37,successful,2025-09-13
BL8064303447,20572.82,successful,2025-12-17
BL2078596486,19592.42,successful,2025-04-18
BL3447636980,22591.17,successful,2024-12-21
BL3692553394,15408.73,successful,2025-11-22
BL5251976070,24000.94,successful,2024-06-11
BL3419850364,42723.91,successful,2024-06-29
BL7454142105,33280.23,pending,2024-03-13
BL1927998593,35980.13,successful,2025-10-18
BL2293576192,1793.0,successful,2024-08-01
BL3938505425,31953.74,successful,2025-01-07
BL0384522241,22202.39,successful,2025-11-26
BL6859120989,16191.75,failed,2024-04-21
BL2577333434,30582.0,failed,2025-10-15
BL1282666104,43247.21,successful,2025-11-12
BL6015113679,3141.92,successful,2024-01-25
BL2347892826,31257.2,successful,2024-12-26
BL7914664922,30282.31,successful,2024-08-16
BL2085062507,27425.6,successful,2024-10-04
BL8634860864,47695.53,successful,2025-09-23
BL3772673046,13126.63,successful,2025-05-21
BL7525166084,41295.45,failed,2025-03-14
BL5018881002,44664.14,successful,2024-09-15
BL5992304840,45398.27,successful,2025-11-21
BL5895763788,47256.56,successful,2024-12-24
BL5656252927,33996.99,successful,2024-01-03
BL5128512060,14310.55,successful,2024-12-08
BL1207215260,3690.45,successful,2025-04-10
BL1294977871,386.64,successful,2025-05-15
BL9768674592,26440.29,successful,2025-08-05
BL6721115288,32382.59,successful,2024-06-04
BL6942282672,49313.11,successful,2024-06-24
BL4040398046,2766.61,successful,2025-08-29
BL3160645353,48164.37,successful,2025-01-15
BL1586709570,40926.32,successful,2025-11-04
BL0860169841,15499.97,successful,2024-05-15
BL5739465131,5442.85,failed,2024-12-24
BL7048939656,17271.93,successful,2025-11-19
BL3663750083,4246.03,successful,2025-12-20
BL9172725307,22109.7,successful,2025-11-29
BL3307326486,21377.09,successful,2025-11-22
BL9360724455,21333.96,successful,2025-03-03
BL5812378070,1324.47,successful,2024-06-16
BL1631004791,34026.92,successful,2024-07-22
BL0594483755,20499.23,successful,2024-01-22
BL6035349424,4466.5,successful,2024-08-14
BL0262086729,2108.96,successful,2024-10-06
