txnRef,Date,Time,service_type,amount,status
TXN054907133109,2024-08-09,22:13:31,cable,36954.22,successful
TXN469209386851,2025-08-30,14:28:30,data,24419.69,failed
TXN368127523408,2024-07-12,16:02:12,cable,31996.11,successful
TXN520911153540,2025-02-15,16:40:06,airtime,12105.05,successful
TXN337218041947,2024-10-23,21:22:05,airtime,48748.67,failed
TXN559474203588,2025-02-17,07:56:23,electricity,22403.22,failed
TXN348207984672,2025-05-10,13:22:29,airtime,3213.85,successful
TXN385346669588,2025-08-22,10:29:35,airtime,41846.37,failed
TXN012168726364,2024-07-17,06:24:46,airtime,45635.63,successful
TXN233320607244,2025-10-03,05:35:38,data,27787.98,successful
TXN451733465178,2025-05-05,14:19:11,cable,38398.17,successful
TXN476225510527,2025-02-22,19:25:43,cable,27863.29,failed
TXN418057844794,2024-06-28,20:20:12,airtime,30304.83,successful
TXN085512858906,2024-02-15,14:13:19,airtime,35466.46,successful
TXN289474018030,2025-02-02,10:10:18,data,4816.21,successful
TXN266710629292,2024-12-29,22:18:50,electricity,35767.09,successful
TXN498944384976,2025-07-26,04:55:33,airtime,13873.66,successful
TXN435139991028,2025-08-20,20:49:27,data,12475.71,successful
TXN067110759389,2025-02-26,00:23:29,airtime,20800.66,successful
TXN396427909956,2025-03-04,11:51:39,airtime,48992.9,successful
TXN540620067883,2025-01-26,03:27:26,airtime,49936.11,successful
TXN231241327319,2024-08-25,11:48:40,data,919.22,successful
TXN991060335014,2024-01-29,20:35:39,airtime,42828.49,failed
TXN033759657591,2024-03-11,20:07:59,airtime,31449.06,failed
TXN427524747514,2024-07-09,13:05:46,data,15052.54,failed
TXN336631741545,2025-08-17,04:06:05,data,45715.1,failed
TXN028265475282,2025-04-23,22:23:46,airtime,49013.62,successful
TXN101214403751,2024-09-02,12:46:25,cable,33254.96,successful
TXN756873192842,2024-03-24,04:33:06,airtime,6532.37,successful
TXN135202440210,2024-04-11,12:46:45,data,17861.55,successful
TXN858428691617,2024-11-05,00:00:51,data,37810.09,successful
TXN925323284931,2024-02-12,20:05:26,cable,28292.37,successful
TXN402886584850,2025-09-22,07:40:59,cable,38261.43,successful
TXN263768093484,2024-09-13,16:21:50,airtime,7144.08,successful
TXN424213751426,2024-06-18,12:14:48,airtime,21603.49,successful
TXN743444841824,2025-05-26,08:59:24,airtime,24338.98,successful
TXN482666388328,2024-09-15,05:44:06,airtime,11999.04,successful
TXN906723700870,2024-02-12,14:29:25,cable,48936.54,failed
TXN487847699495,2025-07-04,09:48:15,airtime,27952.56,successful
TXN228150026313,2024-02-20,10:56:46,airtime,12495.35,successful
TXN234467822607,2024-01-11,00:30:00,data,24425.05,successful
TXN996236886091,2025-04-20,09:18:47,cable,18275.63,successful
TXN784561315937,2024-07-02,11:16:01,airtime,14206.38,successful
TXN605173864709,2024-09-08,02:52:59,electricity,27182.62,successful
TXN818032716546,2024-11-27,10:14:37,data,27313.89,successful
TXN202299986421,2025-05-23,10:15:19,data,27630.54,failed
TXN062229959232,2024-03-06,20:22:55,airtime,40716.47,successful
TXN430506933302,2025-04-27,10:51:29,airtime,48946.74,successful
TXN840612608922,2025-12-26,11:15:56,data,29798.63,successful
TXN420862624734,2025-06-03,09:57:12,airtime,16191.89,successful
TXN450282636036,2024-02-05,22:24:11,data,36130.68,successful
TXN652443858439,2025-03-26,03:53:39,data,47679.76,successful
TXN852987196186,2024-12-27,02:31:46,cable,26641.23,successful
TXN327101022362,2025-07-17,05:13:37,airtime,45051.08,successful
TXN652614810208,2024-07-27,17:03:05,airtime,34656.99,successful
TXN844700469183,2024-03-21,18:09:38,data,18482.07,successful
TXN009561261954,2024-01-07,07:25:50,cable,34576.28,successful
TXN834109082675,2025-10-19,03:36:53,electricity,44622.73,successful
TXN741626871767,2024-03-25,20:27:44,cable,40988.43,successful
TXN377283505158,2025-05-11,14:34:56,airtime,48872.12,successful
TXN370118929325,2024-04-23,01:07:11,data,41355.52,successful
TXN491729925559,2025-09-21,20:32:02,electricity,44863.83,successful
TXN437122398144,2025-10-02,18:19:05,data,27648.92,successful
TXN324183682692,2024-11-06,03:47:40,airtime,5770.51,successful
TXN928761837027,2024-05-23,13:12:08,airtime,4022.44,pending
TXN530047343986,2025-01-01,19:48:43,data,20838.49,successful
TXN797996844667,2024-08-17,15:48:42,airtime,38959.95,successful
TXN997652674663,2025-01-28,01:10:00,electricity,16854.93,successful
TXN437114241355,2025-06-21,01:35:15,cable,35687.93,failed
TXN635589393640,2024-01-21,10:23:15,cable,2446.95,successful
TXN728363151263,2025-03-15,12:39:14,data,41889.13,successful
TXN166565706122,2024-03-18,23:19:34,airtime,20508.68,successful
TXN747165818764,2024-02-18,04:31:44,electricity,31833.87,successful
TXN035907937784,2025-03-28,09:16:38,cable,45651.83,pending
TXN235078921753,2025-11-28,08:56:09,cable,32078.27,successful
TXN209821191615,2025-07-13,12:41:14,data,14440.18,successful
TXN374093821560,2024-04-05,02:46:00,cable,33250.9,successful
TXN538130926939,2024-03-24,14:05:56,airtime,19762.72,successful
TXN973058364453,2024-03-28,04:23:44,airtime,4346.79,successful
TXN200839055458,2024-10-08,18:11:53,data,29303.12,successful
TXN725698562565,2024-09-14,21:53:54,airtime,17258.2,successful
TXN800539650414,2024-06-23,23:18:47,airtime,30779.28,successful
TXN245362513298,2024-01-13,02:56:50,cable,41569.26,successful
TXN827259667734,2024-01-23,02:15:46,airtime,17976.21,successful
TXN662350554561,2024-02-19,02:58:03,cable,41138.6,successful
TXN321298982740,2025-03-30,04:23:19,airtime,35037.8,successful
TXN066461559142,2024-01-29,21:24:20,cable,22654.46,failed
TXN227318190112,2024-06-30,20:50:46,data,35153.18,successful
TXN669556152869,2024-08-17,12:44:25,airtime,6633.15,failed
TXN085826199069,2024-08-12,02:20:16,data,19694.76,successful
TXN629225869520,2025-07-14,01:27:32,airtime,22962.17,successful
TXN194796495917,2025-11-24,14:41:11,airtime,10625.41,successful
TXN603001719213,2025-01-30,11:40:40,airtime,35328.88,successful
TXN930015191783,2024-07-29,09:28:40,cable,2161.68,failed
TXN892144066783,2024-02-21,04:17:27,data,49179.26,successful
TXN223834476580,2024-09-15,04:17:32,data,37916.0,successful
TXN295698021996,2025-05-07,18:39:41,data,13285.35,successful
TXN061762983507,2025-04-03,09:31:29,airtime,27259.55,successful
TXN660334874208,2024-05-21,11:33:09,data,4547.09,successful
TXN315715476016,2025-08-03,20:21:19,electricity,1608.69,failed
TXN125482611888,2025-02-27,15:47:21,airtime,37645.11,successful
TXN416070382238,2024-11-30,23:37:38,cable,20099.55,pending
TXN195339706932,2024-10-13,16:18:22,airtime,49265.76,successful
TXN020359348667,2024-12-28,07:27:34,cable,11367.83,successful
TXN381083584869,2024-07-16,18:58:01,electricity,518.27,successful
TXN674023661943,2024-02-02,02:09:06,airtime,30841.31,successful
TXN842178266933,2025-03-28,19:01:16,cable,40223.24,successful
TXN573167587374,2024-06-29,04:03:32,data,49207.69,successful
TXN784683861557,2024-12-21,06:05:06,data,46874.13,successful
TXN266341604321,2025-10-06,21:03:46,data,1881.62,successful
TXN046797766025,2025-07-11,12:21:47,data,30290.56,failed
TXN830722946106,2024-03-04,20:22:38,data,41953.49,failed
TXN555335030733,2024-10-19,08:53:34,airtime,8571.01,failed
TXN572440510661,2025-08-24,07:54:42,airtime,41716.55,successful
TXN709656374302,2024-06-02,00:33:05,cable,36206.64,successful
TXN298842129764,2024-04-24,04:52:24,airtime,30714.04,successful
TXN465915353321,2025-08-11,18:38:45,data,16021.66,successful
TXN533467942131,2024-02-02,00:51:41,airtime,32028.85,successful
TXN667886432223,2024-09-09,02:49:01,airtime,43497.32,successful
TXN481231852220,2025-09-16,20:33:11,data,31444.37,successful
TXN490246121869,2024-07-08,03:25:24,cable,18658.58,failed
TXN595876078052,2024-01-11,20:00:34,cable,3361.93,successful
TXN433912041296,2025-08-10,00:03:09,cable,15357.75,successful
TXN868437344003,2025-07-27,06:35:40,airtime,25823.12,successful
TXN703480347071,2024-08-04,18:01:03,cable,19673.73,successful
TXN586916564089,2025-03-22,02:09:15,electricity,48849.47,successful
TXN187572701095,2025-11-07,06:03:45,data,35745.09,successful
TXN225019672126,2024-03-30,13:10:37,cable,26578.9,successful
TXN467054354712,2024-02-27,19:37:43,data,16574.46,successful
TXN772605935929,2025-10-30,14:42:15,data,43727.17,successful
TXN087838396938,2024-12-08,17:19:00,airtime,29501.98,successful
TXN099831612883,2025-09-13,19:24:52,data,10831.59,successful
TXN550073655001,2024-05-04,05:36:16,airtime,5353.04,successful
TXN976782115445,2024-05-10,17:16:10,cable,30086.16,failed
TXN463260240847,2024-01-24,05:16:32,data,28717.49,successful
TXN448734645036,2025-04-04,19:53:46,data,7680.22,failed
TXN968191564514,2024-04-17,09:48:34,data,6104.08,successful
TXN348603598752,2025-06-22,08:41:33,electricity,48740.42,failed
TXN871903909933,2025-11-05,12:08:20,electricity,23220.54,successful
TXN998076064429,2024-02-06,22:38:30,data,27553.11,successful
TXN776709085924,2024-09-09,11:43:40,electricity,10605.49,failed
TXN688604090165,2024-08-21,05:46:47,electricity,5167.3,successful
TXN961011108214,2024-05-11,03:13:18,data,17688.7,successful
TXN197212575118,2025-06-09,18:23:31,data,26382.8,successful
TXN941912087347,2025-08-30,06:00:40,cable,35205.27,successful
TXN605770631220,2024-04-07,05:56:50,cable,49103.46,successful
TXN132593213221,2024-09-03,17:49:34,cable,45014.64,successful
TXN798395562414,2024-03-11,13:19:27,airtime,24600.31,successful
TXN098835879354,2025-06-23,07:34:23,airtime,10259.06,successful
TXN629242841991,2024-02-23,22:13:58,airtime,34704.48,successful
TXN707528782935,2024-03-19,05:59:42,data,34630.68,successful
TXN739648376467,2025-09-25,22:58:53,airtime,22102.75,successful
TXN830240969065,2025-01-20,20:12:12,data,21616.68,successful
TXN808309881026,2024-01-06,15:07:48,electricity,12898.6,successful
TXN081670814920,2024-09-29,16:53:08,airtime,24430.04,successful
TXN503998386472,2025-10-28,11:21:19,data,43846.81,successful
TXN409834841378,2024-12-07,01:55:31,airtime,23803.04,successful
TXN960099141393,2025-12-08,15:16:46,airtime,45893.73,successful
TXN626133529698,2025-05-18,13:09:34,data,2455.39,successful
TXN745656286697,2024-02-08,01:58:44,airtime,15934.75,successful
TXN418998447462,2025-01-21,01:17:18,airtime,19263.64,successful
TXN307532046446,2024-10-07,21:50:03,airtime,23309.1,successful
TXN476822449029,2024-11-18,08:18:56,electricity,7810.51,successful
TXN605804564525,2024-02-29,13:28:43,airtime,2353.05,successful
TXN300525287673,2024-04-02,10:47:35,data,6384.11,successful
TXN483830378042,2025-09-11,03:12:31,airtime,27092.26,successful
TXN434354988448,2025-08-18,23:58:37,electricity,9710.65,successful
TXN288513116814,2024-02-25,14:25:32,data,25185.35,successful
TXN488611876152,2024-07-30,00:09:19,data,35875.85,successful
TXN819884051083,2024-04-14,05:27:44,data,12516.38,successful
TXN019608658331,2025-07-09,12:37:42,cable,10405.26,successful
TXN226768726671,2024-11-29,03:44:23,cable,30483.68,failed
TXN424159775127,2025-09-01,06:33:14,airtime,32158.61,successful
TXN766126930031,2025-09-26,05:39:12,airtime,39017.79,successful
TXN023724775346,2025-03-26,22:29:38,electricity,40057.7,failed
TXN006682819287,2024-01-25,15:58:00,data,29658.55,successful
TXN294084352345,2025-02-26,19:54:39,data,22275.93,failed
TXN009758826666,2025-01-18,15:37:45,airtime,43088.18,successful
TXN895113321210,2024-08-28,12:59:34,airtime,45537.31,successful
TXN071364964058,2024-05-04,00:54:33,data,33135.24,successful
TXN613400076837,2025-04-15,14:39:17,airtime,34525.1,failed
TXN367416275328,2024-08-26,08:30:30,data,2449.84,successful
TXN064487113784,2025-05-20,17:37:22,airtime,44101.74,successful
TXN521440017546,2025-11-20,06:59:23,airtime,22762.47,successful
TXN402511578942,2024-08-18,19:02:37,airtime,10175.94,successful
TXN295904616070,2025-12-01,17:47:22,data,9754.77,pending
TXN995234067810,2025-03-04,16:17:26,data,49341.78,successful
TXN334295432992,2024-08-20,06:05:07,data,24574.66,successful
TXN823655999869,2024-04-05,21:17:02,electricity,2957.91,successful
TXN996530081818,2024-03-24,04:59:22,data,4894.31,successful
TXN106715863945,2024-04-19,18:26:50,cable,18570.29,successful
TXN043658392296,2024-12-24,13:22:00,electricity,44350.91,failed
TXN295203950080,2024-10-25,04:42:59,data,15714.92,successful
TXN275237545532,2025-08-13,07:39:55,airtime,17054.99,successful
TXN063669017398,2025-09-26,05:19:58,data,3850.06,successful
TXN874527304829,2024-12-30,21:00:23,airtime,29354.08,successful
TXN969532688260,2024-08-29,15:42:37,cable,47134.48,successful
TXN192583697309,2024-05-10,02:22:56,data,49717.06,successful
TXN350431282176,2024-12-16,12:10:54,cable,24851.41,successful
TXN548800374656,2024-02-01,20:10:47,data,1485.38,successful
TXN299789723782,2025-09-10,23:12:45,data,34454.54,successful
TXN199459972346,2024-09-11,06:18:28,airtime,4275.38,failed
TXN195576727578,2025-09-08,06:35:23,data,34964.33,successful
TXN209423144912,2024-06-14,08:41:03,data,166.38,successful
TXN984417328909,2024-12-15,20:05:02,airtime,3291.59,failed
TXN367954347551,2025-08-24,15:15:18,cable,6380.42,successful
TXN349314751258,2024-01-21,13:20:03,airtime,41713.55,failed
TXN847378759221,2025-11-06,03:25:29,airtime,45831.3,successful
TXN574243781413,2025-04-23,17:30:09,airtime,42440.97,failed
TXN984752322737,2024-06-22,23:35:34,cable,23339.92,successful
TXN268666591937,2024-08-04,05:20:07,airtime,6502.03,successful
TXN217808744424,2024-06-08,03:10:51,data,6586.52,failed
TXN174178140472,2025-07-10,23:45:47,data,45087.47,successful
TXN180756686192,2025-06-13,17:39:31,airtime,39269.93,successful
TXN115400833156,2024-03-27,04:57:27,data,45533.1,successful
TXN283403879814,2024-01-11,13:04:33,electricity,43898.48,successful
TXN403811697390,2024-01-03,05:44:15,airtime,48235.33,successful
TXN696042484770,2024-01-03,17:11:39,airtime,23320.85,successful
TXN105917085543,2025-01-27,00:51:40,electricity,28743.48,failed
TXN337398688311,2024-06-06,08:49:58,airtime,12523.53,failed
TXN463592551797,2024-09-22,14:16:22,electricity,43390.33,successful
TXN318379545335,2024-07-05,11:40:16,airtime,37002.94,successful
TXN698307701378,2024-10-16,13:26:08,cable,16888.26,successful
TXN482029640686,2024-04-15,10:14:19,airtime,16701.38,failed
TXN117131206453,2024-10-16,07:44:02,data,38099.22,failed
TXN339478330983,2025-11-07,11:07:00,data,37591.92,successful
TXN214201444408,2025-05-28,07:23:28,electricity,23945.44,successful
TXN977829511407,2025-10-04,18:44:08,data,37971.28,successful
TXN554880849332,2025-10-16,00:36:59,electricity,12327.47,successful
TXN418803744631,2025-09-24,04:39:35,electricity,24341.97,successful
TXN377489356892,2025-06-23,20:27:50,cable,8123.09,successful
TXN810860783567,2025-06-13,15:46:38,airtime,36064.35,successful
TXN402738140476,2025-09-10,21:44:01,data,17637.71,successful
TXN722783286336,2025-11-20,23:06:52,cable,45821.51,successful
TXN888371805984,2024-02-01,10:01:41,cable,3295.71,failed
TXN671071225963,2025-06-20,16:32:03,airtime,19928.88,failed
TXN133896829021,2025-01-09,00:47:21,electricity,24693.36,successful
TXN884783513918,2024-11-25,21:45:03,data,5843.79,failed
TXN759846247512,2024-06-03,03:24:06,electricity,14770.37,successful
TXN740625087346,2025-02-28,20:35:01,airtime,44509.13,successful
TXN086734105188,2025-08-23,02:07:33,airtime,22187.19,successful
TXN969487442667,2024-05-27,11:29:10,airtime,4601.87,failed
TXN057910750860,2025-01-28,11:20:59,airtime,5285.52,successful
TXN852452076008,2025-03-04,11:32:44,electricity,20637.64,failed
TXN166941648578,2025-07-09,23:58:25,electricity,44549.79,successful
TXN205180505833,2025-09-16,10:07:09,electricity,37660.94,successful
TXN948992997305,2025-11-26,09:53:13,airtime,2644.54,successful
TXN438206988443,2024-09-30,06:27:14,data,35743.08,successful
TXN390396329283,2025-07-09,09:33:07,data,32342.42,successful
TXN630600366723,2024-04-16,09:07:51,electricity,14074.16,successful
TXN420492816223,2025-08-11,08:01:11,airtime,39973.13,successful
TXN961091255061,2025-09-01,00:23:14,cable,1931.32,successful
TXN487620040035,2024-01-19,23:53:27,cable,21981.23,successful
TXN103798129181,2024-07-16,03:10:56,electricity,1571.25,successful
TXN689053496181,2025-11-08,19:38:44,data,13975.28,successful
TXN153795499535,2025-09-23,06:58:20,data,25907.33,failed
TXN794319443233,2025-09-01,08:28:14,data,3159.6,successful
TXN079372504984,2025-02-10,16:05:51,data,11591.2,successful
TXN818350302319,2024-08-12,21:48:41,electricity,17346.22,successful
TXN389302659483,2025-06-06,13:19:49,electricity,33066.37,failed
TXN828501566791,2025-11-21,01:50:59,cable,11582.49,successful
TXN435224601961,2025-09-28,21:09:49,airtime,8020.13,successful
TXN070212509504,2024-01-10,17:52:12,data,21173.16,successful
TXN831135331633,2024-10-29,06:42:09,cable,5958.1,successful
TXN914425063899,2024-11-02,03:04:35,electricity,18215.5,failed
TXN255731632869,2024-05-20,17:27:13,airtime,23133.46,successful
TXN729314749362,2025-12-24,20:24:59,data,41737.6,successful
TXN051051331251,2025-05-25,18:19:56,data,44592.88,successful
TXN683198313752,2024-10-06,16:46:14,data,24715.6,successful
TXN771757234179,2025-12-30,03:14:54,cable,42859.47,failed
TXN735582712039,2024-12-30,11:18:53,data,2154.22,pending
TXN786147916006,2025-04-03,16:57:19,cable,26968.14,successful
TXN668556422514,2025-06-19,17:04:06,electricity,20772.29,failed
TXN413615106554,2024-12-01,16:27:40,data,37725.09,failed
TXN560964142960,2024-03-31,18:00:45,airtime,14694.68,successful
TXN816531927167,2024-03-26,18:21:19,data,29391.85,successful
TXN324467722290,2024-04-12,00:55:56,cable,34507.25,successful
TXN179017957060,2025-01-01,16:28:12,airtime,45077.23,failed
TXN276690258160,2024-07-27,13:30:44,airtime,2146.15,failed
TXN163225480175,2024-05-20,18:09:52,data,43561.47,successful
TXN443960292385,2025-03-30,23:23:49,cable,8094.29,successful
TXN883025324620,2024-09-03,01:51:01,airtime,1194.15,successful
TXN764155256700,2025-01-17,00:58:32,airtime,10737.09,successful
TXN618909731116,2024-10-10,18:25:42,cable,25716.48,successful
TXN134389754980,2024-03-08,05:36:00,cable,25016.94,successful
TXN645054477792,2024-10-26,23:08:33,airtime,20520.84,successful
TXN982536753172,2024-07-04,20:03:09,data,18353.61,successful
TXN310999504466,2024-01-31,18:04:40,airtime,11747.41,successful
TXN024032459668,2025-06-10,15:56:18,cable,43070.04,successful
TXN204862749712,2024-03-13,12:24:22,data,15397.65,successful
TXN513914305494,2024-09-04,15:20:09,data,2981.64,successful
TXN184111180133,2024-05-11,16:29:24,cable,7697.88,successful
TXN727772353779,2025-04-04,17:09:39,cable,23630.45,successful
TXN427991433940,2025-10-20,13:10:15,airtime,24249.38,successful
TXN030999607849,2025-12-05,13:58:45,data,20349.13,successful
TXN426436213349,2025-08-13,03:02:13,airtime,38796.4,failed
TXN847917327849,2025-06-16,14:36:08,cable,43768.02,successful
TXN058315307119,2024-07-08,19:45:05,airtime,28387.27,pending
TXN814353774633,2025-03-09,06:59:56,cable,4770.07,successful
TXN788311758389,2024-12-24,00:24:46,cable,17120.3,successful
TXN430674523730,2025-09-13,10:57:52,airtime,44222.79,successful
TXN500962811092,2025-08-17,17:43:52,airtime,12205.22,failed
TXN430836532187,2025-01-06,06:36:35,airtime,26491.55,successful
TXN707950408727,2024-02-09,15:53:19,airtime,21671.57,successful
TXN033903304185,2024-06-15,20:34:59,electricity,1415.06,failed
TXN268108747466,2025-09-07,01:22:30,airtime,23949.53,successful
TXN849023141376,2024-04-09,02:13:57,electricity,13895.62,successful
TXN687137256686,2024-10-09,14:02:50,data,39421.23,successful
TXN453382197589,2024-01-17,05:58:36,data,34033.17,successful
TXN213074415233,2025-12-11,12:45:11,cable,32089.32,successful
TXN051434464810,2024-06-19,08:47:54,cable,11263.82,failed
TXN693325060382,2024-01-02,20:32:09,airtime,18646.49,successful
TXN281136094329,2024-12-14,00:56:32,airtime,37049.82,successful
TXN827954813476,2025-06-26,06:37:58,airtime,13575.3,successful
TXN180790244802,2024-01-28,05:36:12,data,5909.11,successful
TXN556476217563,2024-06-29,15:15:57,data,24339.64,successful
TXN706052827308,2025-07-14,10:18:40,cable,23074.37,failed
TXN294356451395,2025-05-22,17:15:35,cable,12602.15,successful
TXN874515129667,2024-08-11,06:07:51,data,20252.23,successful
TXN259506836789,2025-08-20,12:30:38,airtime,34738.48,successful
TXN220617861402,2024-03-04,04:00:29,cable,28878.47,successful
TXN254626966773,2024-04-23,22:25:53,data,45920.66,successful
TXN736649688339,2024-02-16,19:51:01,airtime,27453.95,successful
TXN077815138731,2024-05-23,11:36:39,airtime,11560.38,successful
TXN223782212300,2024-06-04,12:09:57,cable,42709.57,successful
TXN194091890787,2025-06-16,10:43:50,airtime,41623.21,failed
TXN156051534828,2024-10-19,04:28:56,cable,21647.51,successful
TXN795735844938,2025-08-16,10:48:33,cable,9088.83,successful
TXN436332018272,2024-12-18,06:43:50,airtime,37273.63,successful
TXN469937392903,2024-08-05,09:02:46,airtime,30288.46,failed
TXN161864423287,2024-09-06,02:26:20,data,19030.13,failed
TXN352142325740,2024-05-19,22:22:56,data,35556.4,failed
TXN649636279930,2024-11-11,06:31:19,airtime,23765.8,failed
TXN921705075773,2025-02-10,16:45:30,airtime,18259.01,failed
TXN356732554808,2024-05-13,04:38:13,cable,30457.48,successful
TXN514802674358,2025-09-02,08:32:17,airtime,10437.53,successful
TXN153766752500,2025-03-11,09:45:41,electricity,11966.75,successful
TXN695725646892,2024-12-13,03:14:15,cable,25748.07,successful
TXN883538713016,2024-08-20,17:07:25,airtime,8516.61,successful
TXN912693604582,2024-03-30,15:35:17,data,47477.75,successful
TXN661380593507,2024-03-29,09:13:14,electricity,11152.56,successful
TXN079699872852,2024-11-26,13:28:07,airtime,6387.24,failed
TXN154964272676,2025-01-10,06:24:47,cable,32789.7,successful
TXN506590242388,2024-11-14,01:00:08,data,28737.65,successful
TXN575861729329,2025-03-25,04:52:29,airtime,39752.22,successful
TXN239614463823,2025-09-22,18:07:30,airtime,20485.06,successful
TXN020713399729,2025-09-25,20:18:22,cable,26421.97,successful
TXN980978729183,2025-03-07,14:42:05,cable,28402.85,successful
TXN438910875291,2025-04-03,18:59:21,airtime,16880.25,successful
TXN790931061064,2025-07-12,06:27:08,airtime,3941.38,pending
TXN200323867806,2024-10-07,03:09:54,airtime,48787.95,successful
TXN520941308388,2024-05-21,11:24:58,data,44816.49,successful
TXN511618942464,2024-05-29,07:27:12,data,37686.25,successful
TXN483419084649,2025-04-14,03:29:56,data,1038.74,successful
TXN503301719339,2025-06-25,13:07:49,cable,26652.54,successful
TXN202475366020,2025-03-26,14:56:55,data,6234.17,failed
TXN558318647202,2024-12-02,11:58:36,electricity,30890.56,failed
TXN418890813596,2024-07-12,22:51:15,data,46200.59,successful
TXN626039975514,2024-10-09,21:45:04,airtime,34171.9,successful
TXN663227876514,2025-08-24,17:28:37,data,49923.12,failed
TXN996372441198,2025-12-24,01:55:01,airtime,30993.13,pending
TXN463627516271,2025-07-24,01:07:14,data,12385.52,successful
TXN467179933417,2024-07-05,22:18:25,cable,18840.44,successful
TXN599995491532,2025-05-10,10:28:13,airtime,24797.85,successful
TXN318825595243,2025-01-20,15:35:02,electricity,47462.08,successful
TXN708796494918,2024-09-25,09:18:50,airtime,24762.33,failed
TXN341570802955,2024-07-25,07:45:12,airtime,39000.29,successful
TXN274419124937,2024-07-31,22:39:11,electricity,2309.18,failed
TXN666820957611,2024-03-28,19:35:02,data,13872.96,successful
TXN966857270675,2025-09-23,10:27:36,cable,23556.22,successful
TXN254903319781,2025-08-24,00:10:47,airtime,33408.03,failed
TXN076060040250,2024-04-29,12:40:11,electricity,16982.88,successful
TXN223235650970,2025-07-10,00:39:00,airtime,43371.5,successful
TXN896449199003,2025-09-28,19:10:12,data,10890.25,successful
TXN041048713974,2025-02-27,18:06:31,cable,41911.72,successful
TXN992847921632,2025-11-03,09:57:27,data,24112.53,pending
TXN674176404570,2024-09-13,21:23:53,airtime,34159.09,failed
TXN841898219550,2024-06-22,11:08:57,airtime,37450.66,successful
TXN451683502870,2024-01-25,10:34:22,airtime,20045.48,failed
TXN062866152727,2025-11-11,20:38:29,airtime,3994.7,successful
TXN629050653563,2025-10-02,11:55:49,data,23611.09,successful
TXN526494367797,2024-12-21,16:26:27,data,23787.34,successful
TXN057679548908,2025-10-16,18:41:42,airtime,24826.31,successful
TXN631373669997,2024-01-16,18:29:13,data,3757.95,successful
TXN375176620100,2024-09-30,21:36:46,airtime,4234.56,successful
TXN200815087537,2024-05-23,22:43:47,cable,22464.56,successful
TXN526009016590,2025-09-21,15:54:39,electricity,11761.65,successful
TXN064614702953,2025-04-07,18:02:51,data,18373.87,successful
TXN048058882753,2024-05-24,22:22:19,data,12869.28,successful
TXN382476920337,2025-09-01,22:18:00,cable,39787.69,successful
TXN166886491179,2025-02-02,01:43:10,data,16342.16,successful
TXN989010842986,2024-07-06,09:01:34,airtime,43833.71,successful
TXN409259394860,2025-11-10,15:22:09,data,22671.36,successful
TXN308444407037,2024-05-22,15:53:30,airtime,30103.59,successful
TXN422906153888,2025-02-05,21:18:59,airtime,8193.55,successful
TXN844665745577,2025-10-15,01:41:03,cable,28991.95,failed
TXN901765762180,2024-06-24,10:26:35,data,31164.3,successful
TXN083159460857,2024-02-22,04:29:30,data,5884.5,successful
TXN022099963497,2024-07-29,16:54:28,airtime,37664.27,successful
TXN798352913925,2025-11-04,00:40:34,airtime,14968.02,successful
TXN348070606046,2025-04-27,16:56:27,airtime,15842.59,successful
TXN527692668064,2024-03-26,01:19:50,airtime,14380.22,successful
TXN503333162700,2024-11-17,20:53:12,data,7843.25,successful
TXN197788837955,2025-08-01,19:13:02,data,19510.11,successful
TXN589550836323,2025-10-04,03:03:34,data,25060.46,successful
TXN364617999540,2024-05-25,10:49:58,data,17612.49,failed
TXN489951099208,2024-03-17,20:51:18,cable,3962.1,failed
TXN032120035072,2025-11-11,12:01:39,cable,28872.2,pending
TXN277603909325,2024-06-02,04:22:24,data,46708.97,failed
TXN191221663069,2024-01-08,22:30:51,data,17658.69,successful
TXN634532122514,2025-07-29,09:07:31,data,21930.38,successful
TXN763120276455,2025-11-14,17:11:24,airtime,1558.88,successful
TXN291591255561,2025-10-25,18:05:09,airtime,41279.54,failed
TXN388403760167,2024-02-16,04:57:34,electricity,1041.72,failed
TXN682898840283,2024-07-23,10:38:59,airtime,47976.74,successful
TXN078372679262,2025-05-08,10:46:09,airtime,20907.56,successful
TXN040925402885,2024-11-11,19:07:52,airtime,38231.99,successful
TXN640043331460,2024-08-10,14:43:44,data,3323.77,successful
TXN526421513164,2024-07-12,00:31:53,airtime,909.61,failed
TXN112091971931,2025-07-15,14:27:21,airtime,26670.26,successful
TXN319988516510,2024-05-05,17:44:59,airtime,47820.58,successful
TXN241840391211,2024-09-16,11:31:56,cable,2232.33,successful
TXN963379448932,2025-05-11,18:45:25,data,11602.16,failed
TXN455030053352,2025-03-16,22:49:40,cable,35310.48,failed
TXN881643667529,2024-12-15,07:41:38,data,15312.5,successful
TXN727537537736,2024-07-06,21:41:04,cable,26040.83,successful
TXN948854419596,2025-12-23,08:33:08,cable,29601.45,successful
TXN977655782842,2024-06-14,10:29:11,electricity,10359.07,successful
TXN974074707773,2025-03-02,14:36:29,electricity,13547.23,failed
TXN442749146570,2024-01-16,20:27:48,data,12267.39,failed
TXN555454987547,2024-11-07,13:33:28,airtime,16366.16,successful
TXN379290211168,2025-10-25,12:13:50,data,42448.14,successful
TXN286337564597,2024-10-16,06:33:24,electricity,29151.07,successful
TXN075753212254,2024-07-09,22:44:35,cable,3127.08,successful
