txnRef,Date,Time,service_type,amount,status
TXN971348595961,2024-12-22,07:05:30,data,5698.48,successful
TXN881485952630,2024-06-25,20:12:54,electricity,126.6,successful
TXN793884635630,2024-10-03,18:10:07,airtime,17849.44,successful
TXN586140187854,2025-02-27,19:26:03,cable,23726.43,successful
TXN940683767267,2024-12-23,20:04:08,airtime,15490.43,successful
TXN422643754335,2024-01-09,21:11:11,airtime,27318.19,successful
TXN741706297602,2025-06-27,22:45:01,cable,28275.15,successful
TXN236459487433,2024-08-08,18:53:50,cable,46469.44,successful
TXN316548682276,2024-10-26,18:22:31,data,36917.76,successful
TXN930775833504,2025-04-08,21:09:32,airtime,12986.11,successful
TXN441509720966,2025-07-02,09:00:17,cable,5077.83,successful
TXN627178967325,2025-06-21,21:50:50,electricity,43695.77,successful
TXN503140710519,2024-07-09,18:40:16,data,12477.45,successful
TXN069415154803,2025-06-11,16:30:51,data,4907.7,successful
TXN104095049336,2024-06-08,19:22:27,electricity,41784.88,successful
TXN758438292662,2024-10-03,08:32:19,airtime,18380.32,failed
TXN256141977167,2025-02-02,19:55:47,data,38368.09,successful
TXN080940565502,2024-12-26,23:36:52,data,10164.54,successful
TXN731197795328,2024-01-31,05:35:05,cable,16476.49,successful
TXN776609711028,2024-06-02,12:33:06,airtime,153.37,successful
TXN331813258194,2025-06-28,14:28:26,data,27589.57,successful
TXN268020089304,2024-09-14,17:41:43,airtime,1709.81,successful
TXN310472505096,2025-08-19,19:18:20,cable,28646.94,successful
TXN008776276075,2024-02-22,23:24:11,cable,16506.31,successful
TXN104639713368,2025-02-05,05:26:04,airtime,12755.59,successful
TXN118060907083,2024-06-14,07:44:38,cable,6836.07,failed
TXN758252247629,2024-11-14,23:29:50,airtime,40084.82,successful
TXN174919351289,2024-07-09,05:19:32,data,20299.28,failed
TXN199797749000,2025-04-20,17:29:46,airtime,9830.04,successful
TXN557638568942,2024-09-03,05:11:45,electricity,25649.01,successful
TXN667221384289,2024-02-04,21:44:53,data,30659.88,successful
TXN548339515427,2024-09-12,04:24:55,airtime,18602.09,successful
TXN196066792098,2024-01-11,21:33:53,electricity,31220.07,successful
TXN204887548645,2024-06-27,05:27:00,cable,35485.06,successful
TXN252223170313,2024-04-09,16:31:56,airtime,13649.54,successful
TXN845736886909,2025-01-02,11:04:32,cable,30384.34,successful
TXN954377905481,2024-02-13,08:39:17,cable,25642.31,successful
TXN320612852283,2025-09-02,16:32:39,data,615.61,pending
TXN539030697452,2024-06-14,15:20:44,airtime,33584.37,successful
TXN038369032293,2025-08-20,13:02:47,airtime,20202.34,failed
TXN492018228340,2025-07-13,05:22:31,airtime,31833.69,successful
TXN211593643760,2025-06-10,07:37:39,airtime,10283.38,successful
TXN523784310939,2025-12-23,23:31:40,electricity,12556.0,failed
TXN346927071097,2024-12-10,20:13:54,airtime,15315.9,failed
TXN465390278238,2024-06-28,01:45:31,airtime,11587.71,successful
TXN796166844928,2025-01-13,12:46:38,data,30717.76,successful
TXN198264374303,2025-08-26,19:11:55,airtime,28867.99,successful
TXN974648914062,2024-10-06,13:56:49,cable,13089.75,successful
TXN979077532079,2025-06-24,02:04:12,data,39741.26,successful
TXN710157271586,2024-10-09,10:42:50,airtime,43849.11,successful
TXN696190756766,2025-03-10,19:03:13,airtime,40761.22,failed
TXN162945381839,2025-04-11,21:09:18,electricity,22471.29,successful
TXN144296094927,2025-11-01,09:37:59,data,31417.33,successful
TXN136340058591,2025-01-10,04:52:22,data,11713.76,successful
TXN543721835582,2025-12-28,16:06:21,airtime,3205.56,failed
TXN994623323876,2025-01-29,03:59:26,data,8354.34,successful
TXN182363657038,2025-03-12,08:05:20,data,21882.19,successful
TXN839989910822,2025-04-21,03:14:31,cable,38047.8,successful
TXN167731471586,2024-05-07,20:21:59,data,34784.02,successful
TXN509942646652,2025-11-05,12:03:20,data,10713.02,successful
TXN834560511982,2024-05-28,05:17:39,data,20475.51,successful
TXN046241032031,2024-05-26,14:46:58,airtime,13410.51,failed
TXN485759665775,2024-04-04,17:55:32,airtime,24449.94,successful
TXN422388329408,2024-11-02,18:10:40,data,12494.15,successful
TXN815835793087,2025-05-07,15:04:32,electricity,6796.17,successful
TXN687328234249,2025-04-01,23:00:37,data,27197.7,successful
TXN721138397051,2025-08-07,02:12:05,data,28508.51,successful
TXN677105587773,2024-04-05,16:37:28,airtime,8897.68,successful
TXN275289335610,2024-11-12,10:37:12,electricity,38192.9,successful
TXN905673793517,2025-05-02,13:31:58,cable,40324.79,successful
TXN304830323557,2024-01-01,10:17:17,airtime,12383.56,successful
TXN252981588276,2025-08-20,17:14:51,electricity,24250.53,successful
TXN704926867203,2024-04-26,20:40:40,data,4053.23,successful
TXN236551612442,2024-11-24,15:17:49,electricity,17057.16,successful
TXN299370947445,2025-12-14,07:21:55,cable,21529.34,successful
TXN929591979389,2025-03-13,06:07:12,data,32250.81,successful
TXN697164109354,2024-01-10,13:03:10,airtime,27073.08,successful
TXN721083658420,2025-03-02,03:01:50,airtime,15545.48,successful
TXN993124979218,2025-08-10,09:47:50,airtime,41045.99,successful
TXN793320685964,2025-09-28,07:07:24,cable,36673.29,successful
TXN618610359134,2024-09-16,13:46:04,airtime,11600.04,successful
TXN603419149810,2025-10-15,17:05:16,airtime,13094.41,successful
TXN480632937770,2025-11-28,19:13:14,electricity,23766.88,successful
TXN893105947371,2025-10-11,06:57:17,cable,40341.2,successful
TXN587284349136,2025-08-28,18:21:54,cable,18880.33,pending
TXN834883595031,2024-03-23,06:10:06,airtime,15438.65,successful
TXN496407409628,2024-12-14,01:24:50,data,28275.34,successful
TXN919289118651,2024-06-08,03:29:17,data,46108.59,successful
TXN460931449297,2024-03-13,09:58:15,electricity,45310.45,successful
TXN032092274529,2024-09-27,19:03:36,cable,20402.37,successful
TXN763167150668,2024-08-01,16:33:59,airtime,17468.55,successful
TXN286751601968,2025-08-09,05:38:22,airtime,20665.94,failed
TXN674713688751,2024-02-07,15:08:15,airtime,7301.94,successful
TXN054174317820,2025-03-04,12:01:59,data,4012.84,successful
TXN338958918035,2025-03-05,14:17:03,data,48947.35,successful
TXN178680923909,2024-09-20,09:21:27,data,18500.54,successful
TXN525089591932,2025-04-06,16:56:39,data,23649.66,successful
TXN391584321098,2024-08-10,12:29:08,airtime,1950.03,successful
TXN692406886344,2024-04-08,14:01:29,airtime,11681.67,failed
TXN937945468954,2024-06-30,12:11:12,cable,38208.69,successful
TXN157112825122,2024-01-06,14:32:27,airtime,49768.21,successful
TXN289483692390,2025-07-06,09:38:24,airtime,38740.65,pending
TXN767048411647,2025-11-09,20:14:27,airtime,21295.03,failed
TXN226633947463,2025-10-16,16:08:21,cable,39250.84,successful
TXN612947957496,2024-06-07,04:43:00,data,27309.52,successful
TXN351791346665,2025-06-27,13:18:15,airtime,2913.54,successful
TXN123246676965,2024-02-13,22:07:11,cable,28740.62,successful
TXN354662643472,2025-11-24,10:00:19,airtime,26309.58,successful
TXN526422534084,2024-10-23,05:47:51,data,2902.35,successful
TXN342334301588,2024-03-01,15:25:17,airtime,19435.0,successful
TXN466663820610,2025-03-21,03:23:08,data,8302.91,successful
TXN914035942517,2024-09-15,15:23:49,data,6642.37,successful
TXN305122126227,2025-11-26,04:22:44,data,15044.79,successful
TXN805673668538,2025-04-28,11:44:20,electricity,24092.72,successful
TXN097940348437,2025-10-26,13:36:09,cable,962.72,failed
TXN028969642068,2025-09-19,19:05:25,airtime,6582.85,successful
TXN651491667567,2024-02-09,12:42:20,data,25903.25,successful
TXN415562080316,2024-10-01,23:48:02,airtime,9316.95,successful
TXN183738348336,2025-06-30,15:23:39,data,26530.96,successful
TXN965138332869,2024-06-29,18:10:10,data,27791.35,successful
TXN863130682533,2025-05-16,18:27:00,data,41460.78,successful
TXN191965945650,2024-03-28,08:21:22,electricity,18833.21,successful
TXN920126323832,2025-09-01,04:54:18,airtime,43679.87,successful
TXN058822758803,2025-11-17,19:28:04,cable,41830.76,successful
TXN861219155581,2025-03-13,13:01:20,airtime,46121.67,successful
TXN517972126262,2024-03-04,11:45:35,electricity,32127.92,successful
TXN836935373350,2025-09-17,20:37:40,data,38694.97,successful
TXN752990589760,2025-11-11,20:20:31,airtime,15854.73,failed
TXN798980575570,2024-06-19,16:10:40,cable,19081.8,failed
TXN082697953724,2025-04-10,19:55:45,airtime,44606.43,successful
TXN383760060770,2024-09-27,07:29:49,cable,30507.45,successful
TXN360379100814,2024-05-20,11:26:41,airtime,21279.53,successful
TXN840845714747,2024-04-23,04:50:42,cable,46971.45,successful
TXN297744249447,2025-10-31,18:31:50,airtime,35455.83,successful
TXN972203921014,2024-09-02,18:50:21,airtime,22850.38,successful
TXN411483636247,2025-03-30,10:27:43,airtime,20875.91,successful
TXN824457843672,2025-04-14,22:57:54,cable,4271.44,successful
TXN379943233621,2024-09-02,15:29:03,data,40608.07,successful
TXN946590723164,2025-04-02,04:48:30,airtime,30858.87,successful
TXN292669762022,2024-03-27,16:42:14,electricity,29381.48,successful
TXN320974760733,2024-05-30,16:00:26,data,45206.05,successful
TXN378574131838,2024-07-15,02:28:44,data,27725.54,successful
TXN197955873580,2025-01-17,12:15:07,airtime,46721.62,successful
TXN691889369062,2024-05-28,15:53:42,data,35608.32,successful
TXN858170539602,2025-09-24,18:56:51,airtime,33757.94,successful
TXN741394315916,2024-01-06,16:49:29,airtime,48369.47,failed
TXN490637691170,2024-08-04,13:41:57,data,8336.66,successful
TXN676900315250,2025-06-02,19:41:42,airtime,36509.5,successful
TXN460651325446,2025-08-12,20:56:50,cable,43122.15,successful
TXN524546720019,2025-02-04,11:06:55,cable,12223.64,successful
TXN411426403682,2024-08-17,10:21:35,electricity,379.09,successful
TXN166957468466,2024-10-21,02:35:13,data,2027.45,successful
TXN914455668780,2024-02-17,22:56:08,data,26261.74,successful
TXN927161896611,2024-12-21,03:11:52,airtime,49251.37,failed
TXN774052392357,2025-02-07,00:06:22,airtime,9118.64,successful
TXN617436108059,2025-04-08,13:39:14,electricity,18063.87,successful
TXN302577487313,2025-01-04,12:37:45,airtime,40996.08,successful
TXN450449169798,2024-10-30,19:06:03,data,499.66,successful
TXN723139587437,2024-03-19,03:58:32,airtime,19715.77,failed
TXN101904036409,2024-10-10,10:48:53,airtime,2165.22,successful
TXN129799585037,2025-10-28,00:39:46,cable,45307.25,successful
TXN560213525864,2024-03-20,09:12:48,data,15453.87,successful
TXN090929773860,2024-10-06,19:51:24,data,13730.43,successful
TXN458039794815,2024-09-19,19:09:28,cable,49013.87,successful
TXN038847500253,2024-05-28,22:20:16,data,34599.28,failed
TXN313645570999,2024-06-27,08:32:22,cable,1095.11,successful
TXN268329059090,2024-11-18,15:18:30,cable,48246.84,successful
TXN012758963985,2024-07-02,09:32:15,airtime,30108.51,successful
TXN737907525898,2025-03-20,14:12:36,cable,41801.03,successful
TXN387741190731,2024-07-24,08:42:26,airtime,7258.34,failed
TXN711998738072,2025-12-22,10:59:39,airtime,17429.07,successful
TXN331025804224,2025-04-23,07:43:05,airtime,20911.91,successful
TXN335853131234,2024-05-09,07:46:02,cable,35161.28,successful
TXN306672370808,2025-07-17,03:36:08,airtime,28589.42,successful
TXN859413193371,2024-09-18,07:49:31,airtime,1828.14,successful
TXN099832144980,2025-04-26,21:20:20,airtime,2981.75,successful
TXN829587756096,2025-10-20,06:04:39,airtime,4953.33,successful
TXN726559515336,2024-10-10,19:56:22,electricity,16281.01,successful
TXN713839985557,2025-11-22,03:19:07,airtime,4422.61,failed
TXN034021589641,2024-01-26,23:35:20,data,32939.14,successful
TXN769841111206,2025-03-11,20:15:26,data,40402.35,failed
TXN886124311501,2024-01-27,12:27:47,airtime,23385.27,successful
TXN577491203034,2025-08-22,07:53:41,airtime,40245.25,failed
TXN253599321231,2025-01-02,05:56:14,airtime,8759.55,successful
TXN286990404892,2024-01-01,14:06:01,data,12499.68,successful
TXN183309316449,2024-11-22,04:20:32,cable,37112.61,successful
TXN199568539149,2024-08-04,11:44:16,airtime,27815.95,successful
TXN144855371580,2025-01-15,07:38:38,airtime,2289.01,successful
TXN610186019848,2024-11-05,22:05:53,airtime,15697.93,successful
TXN183034135012,2024-06-07,18:20:31,data,34998.61,pending
TXN049974610806,2024-08-03,11:57:31,cable,28572.84,successful
TXN750983526493,2025-12-19,10:51:23,data,13186.5,failed
TXN410143012476,2024-10-17,20:37:49,airtime,47714.49,failed
TXN571266495540,2024-11-10,22:17:00,cable,40598.47,successful
TXN917362217925,2024-03-28,10:23:09,airtime,44242.81,pending
TXN090160903996,2025-10-20,23:12:55,electricity,37088.83,successful
TXN490644309457,2024-01-12,15:41:50,airtime,40579.28,successful
TXN137037015914,2025-05-11,13:37:21,data,31010.59,successful
TXN612107806465,2024-12-23,09:02:33,data,40863.05,successful
TXN047445893183,2024-07-04,06:26:54,airtime,30602.25,failed
TXN850235510594,2025-05-04,05:45:48,cable,40699.53,successful
TXN759600575371,2025-01-01,00:34:50,cable,41744.87,successful
TXN785646753349,2024-12-17,04:23:06,airtime,16154.1,successful
TXN956280542495,2024-08-16,04:51:17,airtime,5935.2,failed
TXN333431165985,2024-12-02,10:47:02,data,43628.4,successful
TXN754473335590,2025-04-28,10:53:31,airtime,49005.73,successful
TXN584979109301,2025-05-14,01:45:06,data,31403.92,successful
TXN149365426331,2025-12-17,06:27:10,airtime,29462.96,failed
TXN462616086308,2024-03-17,07:32:35,data,39424.08,failed
TXN574580929615,2025-07-04,21:35:01,data,30103.71,successful
TXN254016284792,2025-08-18,16:19:37,data,28507.31,successful
TXN925220134768,2025-05-06,17:55:03,electricity,10842.33,failed
TXN208417041488,2024-01-20,18:48:02,cable,43085.65,successful
TXN290612277144,2024-09-22,10:06:54,cable,13807.45,successful
TXN951924138782,2025-03-12,16:38:32,data,47523.35,pending
TXN186434859233,2024-08-06,23:48:15,data,39373.33,successful
TXN937948195016,2024-10-06,02:27:30,airtime,11937.32,successful
TXN795604533879,2025-04-23,01:04:38,cable,12608.58,successful
TXN614661126491,2024-04-16,05:33:44,data,20803.98,successful
TXN330405073018,2025-08-13,07:23:54,data,24743.18,successful
TXN071073921725,2025-06-05,19:53:05,electricity,1384.4,successful
TXN412795281338,2025-01-25,01:04:27,airtime,39907.01,successful
TXN713530861523,2024-12-24,18:05:35,airtime,22500.82,successful
TXN519599675117,2024-09-05,18:28:05,cable,14826.48,failed
TXN322631821678,2024-09-16,00:07:14,data,39826.18,successful
TXN939251939633,2025-05-28,19:01:45,data,2381.22,successful
TXN839919362189,2025-08-05,19:40:46,data,17928.02,successful
TXN637103498309,2024-10-13,00:24:51,data,32673.32,successful
TXN901268159524,2024-02-27,12:24:54,cable,6389.97,successful
TXN513553423634,2024-01-08,02:55:57,cable,12542.86,successful
TXN237891364298,2024-01-22,01:26:01,electricity,49804.46,failed
TXN145626747414,2024-06-16,21:13:58,airtime,12312.55,successful
TXN412013661914,2025-05-31,20:26:13,cable,47968.38,successful
TXN986535015326,2024-10-16,00:12:54,airtime,15037.19,successful
TXN248240751852,2024-04-26,00:26:36,data,23485.5,successful
TXN379047078774,2024-03-21,11:11:47,airtime,43529.55,successful
TXN930251076857,2025-10-23,05:10:38,electricity,45627.03,failed
TXN027138177643,2025-10-16,20:20:17,airtime,8247.54,successful
TXN025955539427,2024-07-12,19:29:43,data,36755.95,successful
TXN675988450855,2024-02-10,23:55:03,airtime,21741.44,successful
TXN053253216737,2025-12-18,13:11:46,cable,40572.17,failed
TXN064415881281,2025-12-03,16:47:07,data,10334.31,successful
TXN549344277516,2025-08-12,14:33:13,airtime,39290.56,successful
TXN051408438160,2024-10-10,16:38:04,airtime,33432.19,successful
TXN567433464319,2025-01-25,23:58:21,data,24676.41,successful
TXN364602677698,2025-01-04,11:07:29,electricity,49384.01,successful
TXN072233676911,2025-01-04,11:01:59,cable,5542.35,failed
TXN433533641696,2025-05-29,07:29:57,electricity,36430.29,successful
TXN819663889761,2025-03-03,05:03:36,airtime,17951.45,successful
TXN097276703340,2025-11-15,23:54:05,cable,14794.23,successful
TXN417255445435,2024-11-10,11:44:16,data,35063.24,failed
TXN052316221406,2025-11-03,12:59:15,data,38282.31,successful
TXN911360022356,2025-02-26,11:58:30,cable,40916.12,successful
TXN495269631745,2025-06-18,12:18:01,airtime,48345.62,successful
TXN516080433000,2025-12-18,05:36:05,airtime,48115.54,successful
TXN262117970590,2024-01-13,17:48:21,data,4921.16,pending
TXN814144855186,2025-09-26,21:14:38,data,35267.3,successful
TXN326436768678,2024-04-26,10:36:22,data,44605.73,successful
TXN434752347620,2024-10-03,01:22:00,airtime,29322.23,failed
TXN188656922470,2025-07-23,07:17:13,data,35307.19,successful
TXN744671065560,2024-09-17,17:32:31,data,45929.02,failed
TXN416967442997,2024-07-10,18:58:22,data,22212.67,successful
TXN395548577401,2024-10-19,14:04:35,airtime,6475.5,successful
TXN310637739705,2024-06-21,13:46:36,data,14276.88,pending
TXN444905520089,2024-01-05,23:44:36,airtime,47838.07,successful
TXN070136280336,2025-11-30,09:04:03,airtime,2397.3,failed
TXN085840875037,2024-02-03,01:28:16,airtime,38850.46,successful
TXN382381933894,2025-02-20,04:59:03,cable,32648.17,successful
TXN470894469464,2025-07-29,03:34:06,data,27452.69,successful
TXN247967581519,2024-03-20,08:54:46,airtime,23949.19,successful
TXN495374933540,2024-04-22,04:30:19,airtime,1627.87,failed
TXN158420453561,2025-09-08,06:27:35,cable,48854.56,successful
TXN967912285430,2025-11-05,07:07:50,airtime,38784.59,successful
TXN479026043789,2024-08-13,13:23:27,airtime,34697.24,successful
TXN150336978794,2025-05-13,00:52:08,airtime,16553.37,successful
TXN605894160355,2025-06-18,13:58:58,electricity,25869.32,successful
TXN968840155025,2024-02-15,20:37:56,electricity,45499.81,successful
TXN538644695893,2024-09-06,19:42:03,electricity,39214.46,successful
TXN216769041148,2024-08-28,04:40:30,airtime,6014.32,successful
TXN172476861809,2025-08-05,18:32:54,airtime,18841.84,successful
TXN655737206735,2024-05-29,06:34:23,electricity,23654.23,successful
TXN088295813021,2024-11-10,11:35:17,data,22781.1,successful
TXN467288652336,2024-08-12,15:39:21,airtime,37143.31,successful
TXN814490963213,2025-12-10,19:27:00,electricity,26560.25,successful
TXN946624652532,2025-01-07,09:31:20,cable,5962.13,failed
TXN048027462559,2025-09-24,09:40:25,airtime,44465.18,successful
TXN734463013441,2024-05-12,13:15:34,data,15490.62,successful
TXN470984580412,2024-10-07,15:49:30,cable,42820.39,successful
TXN036786079805,2024-08-24,08:15:38,airtime,421.45,failed
TXN056244171718,2024-06-24,07:02:46,airtime,19139.51,successful
TXN477146521929,2024-09-10,20:43:40,data,29068.51,successful
TXN862351354830,2025-02-26,14:26:12,data,36589.82,failed
TXN595815112012,2024-02-05,13:20:54,airtime,44019.43,pending
TXN302622912263,2025-11-23,03:02:56,data,47508.57,successful
TXN129628713152,2024-02-04,11:04:19,cable,2576.22,successful
TXN218557630453,2024-11-30,00:09:41,data,49186.22,successful
TXN289393641407,2025-10-04,04:28:45,data,44267.6,successful
TXN816869179280,2024-09-18,05:00:37,electricity,33274.78,successful
TXN728681396665,2025-04-26,00:12:41,cable,45576.96,successful
TXN464888866915,2024-06-25,14:09:55,data,8417.41,successful
TXN061058929440,2024-01-22,16:28:12,airtime,37677.81,successful
TXN794599904510,2024-03-05,13:52:18,cable,46225.91,successful
TXN123669428493,2025-07-14,22:09:45,airtime,33610.55,successful
TXN017965546230,2025-01-05,20:49:17,electricity,29692.39,successful
TXN610994166011,2024-04-21,19:27:23,cable,43081.52,successful
TXN952770562607,2024-07-15,19:21:19,airtime,2203.28,successful
TXN363048270161,2024-12-19,14:52:51,airtime,1256.89,successful
TXN968397077428,2025-07-03,07:29:16,airtime,15041.79,successful
TXN614501459675,2025-06-15,17:26:42,data,225.61,successful
TXN322855753300,2024-07-08,01:16:46,airtime,22097.97,successful
TXN261754746798,2025-10-22,18:59:43,airtime,45259.51,successful
TXN352189530409,2024-01-28,20:40:42,data,12231.15,successful
TXN265375611528,2024-04-15,05:37:10,data,43401.73,pending
TXN962712699866,2025-11-17,08:01:30,data,5197.7,successful
TXN706042591605,2024-07-14,15:10:30,airtime,14418.34,successful
TXN599867320338,2024-04-28,23:56:24,electricity,41539.23,successful
TXN822650398663,2025-05-06,16:08:33,data,40625.66,successful
TXN450318443401,2024-01-31,00:47:07,electricity,24847.01,successful
TXN784692152687,2024-06-30,23:16:37,airtime,23326.15,successful
TXN419815098071,2024-04-26,00:03:36,airtime,13319.75,successful
TXN716718264347,2025-07-27,14:08:28,cable,35346.98,successful
TXN124580200293,2025-02-24,09:30:58,electricity,37509.51,successful
TXN661695954381,2025-09-28,07:04:50,airtime,48183.09,successful
TXN153442743775,2025-04-10,06:44:56,data,44419.71,successful
TXN311281994735,2024-07-09,08:39:40,airtime,686.15,successful
TXN873245342303,2025-05-22,09:08:20,data,38436.56,failed
TXN772930254397,2024-04-14,18:15:54,data,3502.91,successful
TXN793369553786,2025-06-04,00:31:01,airtime,25152.17,failed
TXN804718943944,2025-08-19,02:07:15,electricity,18049.93,successful
TXN806903902874,2024-06-15,16:25:28,airtime,25251.55,successful
TXN248484027511,2024-07-27,00:11:24,airtime,49517.63,successful
TXN887116484645,2025-07-26,21:14:05,airtime,16437.48,successful
TXN806307920909,2024-12-09,02:21:09,data,14461.17,successful
TXN028075450332,2024-11-19,06:15:47,data,1073.01,successful
TXN523126383416,2025-02-20,23:44:25,data,43048.92,successful
TXN251509996116,2025-05-10,16:02:13,data,4526.61,successful
TXN926663424444,2024-09-12,11:15:42,airtime,28565.81,successful
TXN366333360436,2024-08-31,05:47:38,electricity,34359.39,failed
TXN994932455673,2024-03-29,19:29:47,data,37213.02,successful
TXN331768315038,2025-10-13,12:37:49,airtime,7395.47,pending
TXN865691198955,2025-01-20,19:28:38,electricity,846.26,successful
TXN594693370455,2025-04-04,07:09:18,airtime,25063.41,successful
TXN618220886278,2025-08-29,23:25:40,cable,36576.87,failed
TXN589259666835,2024-03-19,10:25:26,airtime,2000.62,successful
TXN082763928634,2025-05-29,11:54:42,cable,23001.81,successful
TXN973757871284,2024-05-26,13:59:48,electricity,24884.8,successful
TXN267555349406,2024-03-13,00:57:14,data,22052.36,successful
TXN133359762130,2025-08-22,07:54:09,data,25619.04,successful
TXN873920448649,2024-04-17,22:01:37,airtime,1075.04,successful
TXN966291846839,2025-12-22,18:46:08,electricity,29802.76,failed
TXN116506880789,2025-11-05,09:59:19,airtime,27498.68,successful
TXN793827398905,2025-01-01,04:24:28,data,40951.58,failed
TXN619476101872,2025-05-29,02:56:40,data,41551.23,successful
TXN169001423177,2025-03-19,20:23:28,data,11353.78,successful
TXN620404112927,2024-02-18,01:56:42,data,48203.63,successful
TXN326951024555,2024-10-22,12:17:15,cable,45280.21,successful
TXN756826291274,2025-04-19,09:49:20,airtime,12924.12,failed
TXN040057514728,2025-10-01,00:02:55,data,20692.16,successful
TXN948062203092,2024-01-07,06:59:45,airtime,13423.92,successful
TXN012959049292,2024-01-12,09:32:09,airtime,27048.32,successful
TXN490510617759,2025-03-16,06:45:44,airtime,9184.22,successful
TXN384019361711,2025-06-28,20:30:20,airtime,25634.87,successful
TXN675541562695,2025-04-27,23:00:58,airtime,47329.3,successful
TXN162516723313,2025-06-13,20:31:34,airtime,21115.91,successful
TXN681921417652,2025-05-12,12:47:12,cable,2230.24,successful
TXN630461701028,2024-03-23,17:48:17,cable,7324.64,successful
TXN755636891887,2024-10-06,15:29:13,cable,10179.02,successful
TXN504041448504,2024-06-30,08:22:39,data,15538.73,pending
TXN034716842156,2024-02-25,13:43:13,airtime,29872.85,successful
TXN498431696087,2024-09-26,08:31:42,airtime,21335.19,successful
TXN376542183063,2025-12-02,20:29:53,electricity,48191.28,successful
TXN126641904624,2025-05-30,12:04:25,airtime,21913.17,successful
TXN588288258544,2024-07-29,05:15:20,data,40782.24,successful
TXN548858970758,2025-05-12,05:25:33,data,48647.8,successful
TXN813901040363,2025-11-21,05:15:36,electricity,36172.12,successful
TXN234860516937,2025-06-12,19:11:05,data,43701.08,successful
TXN200402388057,2025-07-06,11:43:04,data,44915.9,successful
TXN243942902320,2025-05-28,08:30:26,cable,13217.79,failed
TXN123141258650,2025-10-24,12:27:21,airtime,31678.97,successful
TXN852708551040,2024-02-17,14:49:28,data,45080.51,successful
TXN283726825043,2024-07-28,08:23:39,data,7451.48,successful
TXN798352520700,2024-09-24,01:30:21,electricity,31273.97,successful
TXN496709627881,2025-04-22,01:43:58,airtime,17627.85,successful
TXN285846318749,2025-02-03,00:02:40,data,13855.73,successful
TXN038326848662,2024-09-28,12:18:05,airtime,19598.56,successful
TXN380618354866,2025-12-01,22:03:47,data,8051.53,successful
TXN045085575113,2025-12-16,17:33:26,airtime,40195.21,successful
TXN677260902981,2024-08-06,14:20:40,airtime,15637.25,pending
TXN631013580593,2025-05-31,07:20:57,cable,21321.67,successful
TXN477471652603,2024-01-10,22:48:40,electricity,31804.01,successful
TXN596591119223,2024-07-15,01:28:22,cable,36070.8,successful
TXN382849170699,2025-03-04,15:59:14,data,31830.07,successful
TXN031490571222,2024-01-03,14:06:41,cable,30043.45,successful
TXN741706264295,2025-02-20,21:11:27,data,8520.05,successful
TXN456576148803,2025-07-29,18:25:13,airtime,11226.75,successful
TXN993049715654,2024-03-04,13:35:46,cable,47168.21,successful
TXN539236601793,2024-07-06,21:49:48,cable,36680.41,successful
TXN102705032082,2025-12-19,09:25:21,airtime,15063.41,successful
TXN520400011227,2025-05-26,11:09:28,data,14414.03,failed
TXN164014017572,2025-12-01,09:32:31,data,25793.73,failed
TXN125562693296,2025-07-24,18:37:48,cable,1315.27,successful
TXN572995153579,2025-09-29,04:54:08,cable,2120.51,successful
TXN526848624771,2025-01-11,11:33:22,data,2704.11,successful
TXN451965775888,2024-11-02,17:16:04,cable,17847.01,successful
TXN765604807371,2024-03-17,10:01:37,airtime,26243.45,successful
TXN855681632250,2025-11-24,00:30:32,data,2301.36,successful
TXN855113524792,2024-01-03,04:27:18,airtime,47546.1,successful
TXN167300765620,2024-01-03,04:07:14,cable,16578.22,successful
TXN540347185578,2025-08-09,21:30:38,data,3618.18,successful
TXN543015338086,2024-01-27,05:32:03,airtime,36916.39,successful
TXN925970755744,2025-01-23,04:04:59,airtime,47586.04,successful
TXN660318379139,2024-07-17,03:42:07,data,5290.62,successful
TXN248478675876,2024-06-19,02:13:10,data,21713.73,successful
TXN507858016248,2025-11-08,11:04:16,electricity,39330.34,successful
TXN976183156359,2025-01-19,23:43:35,data,35531.48,successful
TXN818060229003,2025-07-02,13:17:09,data,42307.16,successful
TXN672215796479,2025-11-10,05:38:25,electricity,38709.05,successful
TXN359932619100,2025-10-28,04:30:36,cable,24588.82,successful
TXN704662039839,2025-11-23,12:01:53,airtime,42343.99,failed
TXN912334627952,2025-09-28,22:30:47,airtime,29635.59,successful
TXN830514721553,2025-12-12,11:20:39,airtime,47953.75,successful
TXN647216102389,2025-08-24,02:48:04,data,13847.95,successful
TXN122784733837,2025-05-17,02:42:54,airtime,17854.88,successful
TXN391279051104,2025-09-14,05:14:01,airtime,49060.23,successful
TXN420245677048,2025-01-17,05:31:46,data,225.79,successful
TXN127022217386,2024-09-17,18:34:55,airtime,47104.34,successful
TXN641320644720,2025-11-22,12:27:23,airtime,42406.74,successful
TXN278568557827,2025-07-22,00:26:14,airtime,15059.56,successful
TXN395082667390,2025-07-21,10:12:36,airtime,48276.11,successful
TXN776723755363,2025-09-21,07:15:53,electricity,8259.54,successful
TXN186062261681,2024-03-10,05:19:45,airtime,12700.46,successful
TXN378685677443,2025-12-17,17:27:24,airtime,6677.48,pending
TXN558004452159,2025-02-17,23:28:42,airtime,46612.12,pending
TXN197754194307,2025-09-22,02:07:08,cable,26489.66,pending
